,Euler | fixed step | 0.01,Euler | adapt step | 0.01,Runge-Kutta | fixed step | 0.01,Runge-Kutta | adapt step | 0.01
89,-0.656962582701663,-1.0242682156604794,-0.11759809348727192,
90,-0.643087014274822,-1.0024413893667077,-0.11717752998401514,
91,-0.6284790466821082,-0.9725449442787099,-0.11632912522766647,
92,-0.6131398357871055,-0.9345668198478521,-0.11525444030819422,
93,-0.5970706388587604,-0.8885434282989674,-0.11408467697834389,
94,-0.58027281671522,-0.8345636164181636,-0.1129080120711246,
95,-0.5627478356860193,-0.772770511033081,-0.111785129278365,
96,-0.5444972694074542,-0.7033616986068684,-0.11075849938180968,
97,-0.525522800464412,-0.626588096777931,-0.10985816231615991,
98,-0.5058262218905529,-0.5427518121646869,-0.1091054590023603,
99,-0.4854094385375228,-0.45220323036129784,-0.10851551328030316,
100,-0.4642744683227985,-0.35533754396590744,-0.1080989256296742,
101,-0.4424234433648166,-0.25259088964532556,-0.10786295504479691,
102,-0.41985861101318805,-0.14443623444413123,-0.10781235991373697,
103,-0.39658233478105126,-0.031379124407024284,-0.10795000655409037,
104,-0.3725970951859445,0.08604661500635244,-0.10827731625435495,
105,-0.3479054905049818,0.20728315736190772,-0.10879459805961972,
106,-0.32251023744958174,0.3317528800225247,-0.10950129943201048,
107,-0.2964141717645228,0.45886245651006624,-0.11039619703519016,
108,-0.26962024875566826,0.5880068087821031,-0.11147754330122547,
109,-0.24213154375032178,0.7185729004531896,-0.11274317996257532,
110,-0.2139512524938288,0.8499433587021857,-0.11419062664307361,
111,-0.1850826914857284,0.9814999176708119,-0.11581715043804194,
112,-0.15552929825848125,1.1126266798837559,-0.11761982087721236,
113,-0.12529463160154605,1.2427131948748196,-0.11959555355936848,
114,-0.09438237173335035,1.3711573560062777,-0.12174114494401372,
115,-0.06279632042349428,1.4973681175979914,-0.12405330019457114,
116,-0.03054040106734092,1.620768035077378,-0.1265286555289425,
117,0.002381341285023472,1.740795631032298,-0.12916379620452587,
118,0.03596473994362783,1.8569075898906198,-0.1319552710163381,
119,0.07020550663556191,1.9685807835552989,-0.13489960399760395,
120,0.10509923160246351,2.0753141298010633,-0.13799330386689,
121,0.14064138373709703,2.1766302847262446,-0.14123287165357062,
122,0.17682731075767757,2.272077170228972,-0.1446148068460554,
123,0.21365223941869022,2.361229337548618,-0.14813561233882946,
124,0.2511112757570412,2.44368916858875,-0.15179179840053048,
125,0.28919940537245714,2.5190879181607864,-0.15557988584268168,
126,0.32791149374112094,2.5870866024567785,-0.15949640853480992,
127,0.36724228656159935,2.647376741747503,-0.16353791538459,
128,0.407186410132178,2.699680968022374,-0.1677009718799089,
129,0.44773837175877484,2.7437535103580935,-0.1719821612722107,
130,0.48889256019265476,2.779380571514804,-0.17637808546629133,
131,0.5306432460972129,2.806380608130644,-0.18088536567018268,
132,0.5729845825431398,2.824604523893109,-0.18550064284936663,
133,0.6159106055313174,2.8339357807364376,-0.1902205780218717,
134,0.6594152345428343,2.8342904284109385,-0.19504185242449817,
135,0.7034922731155392,2.825617048787014,-0.19996116757522797,
136,0.748135409446582,2.8078966088565736,-0.2049752452525954,
137,0.7933382170204228,2.781142215947358,-0.21008082740925446,
138,0.8390941552618113,2.745398769991548,-0.21527467603404418,
139,0.8853965702132632,2.700742510203996,-0.220553572974416,
140,0.9322386952365851,2.6472804564895087,-0.22591431972905907,
141,0.9796136517380145,2.5851497486612685,-0.23135373721886793,
142,1.0275144499165652,2.514516888692052,-0.23686866554298533,
143,1.0759339895351794,2.435576892576241,-0.24245596372547154,
144,1.1248650607143098,2.3485523590002315,-0.2481125094571637,
145,1.174300344747563,2.253692462068726,-0.2538351988364599,
146,1.2242324149390549,2.151271875017791,-0.2596209461120677,
147,1.2746537374621336,2.04158963134698,-0.2654666834301738,
148,1.3255566722391467,1.924967929259078,-0.2713693605880018,
149,1.3769334738419272,1.8017508847938843,-0.27732594479531336,
150,1.4287762924126939,1.6723032386238212,-0.283333420445063,
151,1.481077174605063,1.537009021156579,-0.2893887888941269,
152,1.5338280645448792,1.396270180356587,-0.2954890682547819,
153,1.5870208048105785,1.2505051765373048,-0.3016312931974074,
154,1.640647137432808,1.1001475482725889,-0.30781251476471233,
155,1.6946987049130258,0.9456444535099661,-0.3140298001976451,
156,1.7491670512608166,0.7874551899277598,-0.3202802327730269,
157,1.8040436230496608,0.6260496985505457,-0.3265609116528482,
158,1.8593197704908986,0.46190705461483383,-0.3328689517450858,
159,1.9149867485256375,0.29551394965401584,-0.3392014835758315,
160,1.971035717934354,0.12736316874451156,-0.34555565317246434,
161,2.027457746463944,-0.04204793317850167,-0.3519286219575549,
162,2.084243809971979,-0.2122189520685218,-0.3583175666531523,
163,2.1413847935879304,-0.3826479487606337,-0.3647196791950727,
164,2.1988714928911235,-0.5528329524497072,-0.371132166656787,
165,2.2566946151051894,-0.7222734499602029,-0.37755225118248303,
166,2.3148447803087784,-0.8904718571875125,-0.3839771699288655,
167,2.3733125226623097,-1.0569349691725334,-0.3904041750152438,
168,2.4320882916505275,-1.2211753853597733,-0.396830533481451,
169,2.4911624533406314,-1.3827129066847308,-0.40325352725312924,
170,2.5505252916557644,-1.5410759012380146,-0.4096704531139154,
171,2.6101670096636274,-1.6958026353612454,-0.4160786226840556,
172,2.670077730879997,-1.846442567142936,-0.42247536240497796,
173,2.7302475005869282,-1.9925575994006808,-0.4288580135293521,
174,2.7906662871654158,-2.133723289359158,-0.43522393211616334,
175,2.8513239834422954,-2.2695300123607276,-0.44157048903033214,
176,2.9122104080511617,-2.399584077077067,-0.4478950699464088,
177,2.9733153068070854,-2.5235087898255664,-0.4541950753558763,
178,3.034628354094907,-2.6409454657331914,-0.4604679205775941,
179,3.096139154270887,-2.7515543846321933,-0.4667110357709189,
180,3.157837243077498,-2.8550156897173347,-0.47292186595103664,
181,3.2197120890711273,-2.9510302271413305,-0.47909787100604445,
182,3.281753095062484,-3.0393203248753515,-0.48523652571531817,
183,3.34394959956948,-3.1196305093128456,-0.49133531976870304,
184,3.4062908782823706,-3.1917281582486403,-0.4973917577860646,
185,3.468766145540931,-3.255404089020019,-0.5034033593367343,
186,3.531364555823449,-3.3104730807526903,-0.5093676589583844,
187,3.5940752052473153,-3.3567743298113144,-0.5152822061748625,
188,3.6568871330809865,-3.394171837711924,-0.5211445655125135,
189,3.7197893232670998,-3.4225547309113593,-0.5269523165145139,
190,3.782770705956519,-3.441837512046729,-0.5327030537527357,
191,3.8458201590530896,-3.4519602423556073,-0.5383943868366543,
192,3.908926509768874,-3.4528886551648745,-0.5440239404188053,
193,3.9720785361896516,-3.4446142004924916,-0.5495893541962897,
194,4.035264968850455,-3.4271540209619573,-0.5550882829078163,
195,4.098474492320913,-3.400550859383309,-0.5605183963257596,
196,4.1616957468001905,-3.3648728985071243,-0.5658773792427035,
197,4.224917329721276,-3.3202135336087903,-0.5711629314519238,
198,4.288127797364413,-3.266691078709096,-0.5763727677212511,
199,4.351315666479438,-3.204448407383637,-0.5815046177597419,
200,4.41446941591679,-3.1336525292575477,-0.5865562261765638,
201,4.477577488266979,-3.0544941034232194,-0.5915253524314873,
202,4.540628291508271,-2.9671868901568392,-0.5964097707763534,
203,4.603610200662369,-2.8719671424446602,-0.6012072701868634,
204,4.666511559457859,-2.769092938961288,-0.6059156542840163,
205,4.729320682001173,-2.6588434602701727,-0.6105327412444895,
206,4.792025854454874,-2.5415182101405405,-0.6150563636992313,
207,4.854615336722986,-2.4174361839946883,-0.6194843686195035,
208,4.917077364143179,-2.2869349866153255,-0.6238146171895765,
209,4.979400149185538,-2.150369901353545,-0.6280449846652467,
210,5.041571883157713,-2.0081129131845974,-0.6321733602173014,
211,5.1035807379162,-1.860551688059873,-0.6361976467590191,
212,5.165414867583512,-1.7080885111003397,-0.6401157607567439,
213,5.22706241027102,-1.5511391862673998,-0.6439256320225232,
214,5.288511489807222,-1.3901319002335115,-0.6476252034877451,
215,5.349750217471197,-1.2255060532547288,-0.6512124309566542,
216,5.41076669373101,-1.0577110599220223,-0.6546852828385585,
217,5.471549009986839,-0.8872051227369095,-0.6580417398574774,
218,5.532085250318572,-0.7144539815195358,-0.661279794737901,
219,5.592363493237639,-0.5399296417136499,-0.6643974518652586,
220,5.652371813442856,-0.36410908470326586,-0.6673927269196006,
221,5.712098283580009,-0.1874729632995499,-0.6702636464809131,
222,5.771530976004973,-0.010504285593436136,-0.6730082476043756,
223,5.830657964550094,0.1663129095996694,-0.6756245773637705,
224,5.889467326293624,0.34249488245289006,-0.6781106923611293,
225,5.947947143331934,0.517559523731438,-0.6804646582005756,
226,6.006085504554299,0.6910276850088327,-0.6826845489241837,
227,6.06387050741998,0.862424504214363,-0.6847684464075228,
228,6.1212902597373855,1.0312807232330317,-0.6867144397123882,
229,6.178332881445053,1.1971339942883903,-0.6885206243940497,
230,6.234986506394221,1.3595301718538573,-0.6901851017601446,
231,6.291239284132738,1.5180245868583708,-0.6917059780781373,
232,6.347079381690071,1.672183299977729,-0.693081363728035,
233,6.402494985363164,1.821584330831621,-0.6943093722967955,
234,6.457474302502918,1.965818859937968,-0.6953881196105915,
235,6.512005563301021,2.1044924003085126,-0.6963157227007933,
236,6.566077022576916,2.237225935601016,-0.6970902986992034,
237,6.619676961564638,2.3636570217720605,-0.6977099636577175,
238,6.672793689699287,2.4834408491985234,-0.6981728312871933,
239,6.725415546402899,2.5962512622530847,-0.6984770116098702,
240,6.777530902869445,2.701781733329659,-0.6986206095192152,
241,6.82912816384875,2.7997462883185085,-0.6986017232405413,
242,6.880195769429063,2.8898803805313777,-0.6984184426851714,
243,6.930722196818031,2.9719417100805354,-0.6980688476902855,
244,6.980695962121854,3.0457109857321165,-0.697551006135888,
245,7.030105622122362,3.110992626298717,-0.6968629719295565,
246,7.078939776051767,3.1676153987267597,-0.6960027828487783,
247,7.127187067364857,3.2154329901914322,-0.6949684582297287,
248,7.1748361855083855,3.2543245117553106,-0.6937579964902922,
249,7.221875867687407,3.2841949314887824,-0.6923693724739545,
250,7.2682949006283195,3.304975435391789,-0.6908005345998913,
251,7.314082122338375,3.3166237149800653,-0.6890494018031252,
252,7.3592264238614105,3.31912418096662,-0.6871138602469959,
253,7.403716751029555,3.312488103022499,-0.6849917597883801,
254,7.447542106210681,3.2967536760694647,-0.6826809101740576,
255,7.490691550051342,3.2719860138714556,-0.6801790769443433,
256,7.533154203214978,3.238277070799472,-0.6774839770175367,
257,7.574919248115121,3.195745492527235,-0.6745932739258533,
258,7.615975930643387,3.144536396096365,-0.6715045726702435,
259,7.656313561891994,3.0848210793352084,-0.6682154141578168,
260,7.695921519870581,3.0167966591184565,-0.6647232691814167,
261,7.734789251217075,2.940685637517493,-0.6610255318961499,
262,7.772906272902389,2.8567353946004177,-0.6571195127422815,
263,7.810262173928686,2.765217606550644,-0.6530024307577553,
264,7.8468466170210025,2.6664275878964663,-0.6486714052165706,
265,7.882649340311962,2.56068355695675,-0.6441234465211906,
266,7.9176601590193805,2.448325824057544,-0.6393554462679024,
267,7.951868967116489,2.3297159025982026,-0.6343641663933939,
268,7.9852657389945785,2.2052355435821633,-0.6291462272985012,
269,8.017840531117798,2.0752856947300002,-0.6236980948308283,
270,8.049583483669903,1.940285385729805,-0.6180160659913806,
271,8.0804848221927,1.8006705415402866,-0.6120962532110658,
272,8.110534859215974,1.6568927259460675,-0.6059345670203632,
273,8.139723995878656,1.5094178177836832,-0.5995266969090247,
274,8.168042723541005,1.3587246224247909,-0.5928680901415505,
275,8.195481625387583,1.2053034212370035,-0.5859539282574361,
276,8.222031378020787,1.049654461855972,-0.5787791009416197,
277,8.24768275304472,0.8922863922060901,-0.5713381768987075,
278,8.272426618639157,0.7337146413102718,-0.5636253713025878,
279,8.296253941123425,0.5744597500358684,-0.5556345093186632,
280,8.31915578650991,0.41504565503800095,-0.5473589851062503,
281,8.341123322047036,0.2559979292833221,-0.5387917156000449,
282,8.36214781775144,0.09784198266799962,-0.5299250882372633,
283,8.382220647929168,-0.05889877361724599,-0.5207509016351475,
284,8.401333292685633,-0.21370479517607915,-0.5112602980242387,
285,8.41947733942415,-0.36606230099604,-0.5014436859961021,
286,8.43664448433282,-0.5154651944239017,-0.4912906518168779,
287,8.452826533859545,-0.6614170042424123,-0.48078985717273814,
288,8.468015406174958,-0.8034328413860805,-0.46992892072695513,
289,8.482203132623075,-0.9410413666440263,-0.45869428024982384,
290,8.495381859159435,-1.073786764496894,-0.44707103129021014,
291,8.507543847776533,-1.2012307180168558,-0.43504273733376064,
292,8.518681477916331,-1.3229543795227514,-0.42259120505889164,
293,8.52878724786965,-1.4385603314207354,-0.40969621654767385,
294,8.537853776162224,-1.5476745313689042,-0.396335207980028,
295,8.545873802927229,-1.6499482355752304,-0.3824828812163339,
296,8.552840191264062,-1.7450598936631672,-0.368110730439476,
297,8.558745928583201,-1.8327170081089952,-0.3531864602230235,
298,8.563584127936922,-1.9126579507576265,-0.3376732633430272,
299,8.56734802933568,-1.9846537283458952,-0.32152891535739053,
300,8.570031001049966,-2.0485096882894176,-0.30470462694925327,
301,8.571626540897444,-2.104067155203747,-0.28714357204776325,
302,8.572128277515173,-2.151204987714139,-0.26877897652446586,
303,8.57152997161672,-2.1898410440407794,-0.24953160415983414,
304,8.569825517233982,-2.219933543606749,-0.2293064076382422,
305,8.56700894294353,-2.241482310484038,-0.20798801751433735,
306,8.563074413077285,-2.2545298828498046,-0.18543462783082848,
307,8.558016228917333,-2.259162470756662,-0.1614697642743342,
308,8.551828829874731,-2.255510742420767,-0.1358716768901435,
309,8.54450679465208,-2.24375041690624,-0.10836192258221455,
310,8.536044842389718,-2.22410263855919,-0.0786036376092955,
311,8.526437833795347,-2.1968341058721053,-0.04626370792378918,
312,8.51568077225692,-2.162256924729669,-0.011431862821419198,
313,8.503768804938604,-2.1207281533403415,0.022884862324113818,
314,8.490697223859682,-2.072649003798537,0.04156375058951008,
315,8.47646146695618,-2.0184636634333826,0.032411357617039754,
316,8.461057119125094,-1.958657698259608,0.010711830704452658,
317,8.444479913251019,-1.89375600143745,-0.013209807835726721,
318,8.42672573121505,-1.8243202522680773,-0.03668264569672254,
319,8.407790604885768,-1.7509458566031197,-0.05906554818311732,
320,8.387670717092158,-1.6742583484274038,-0.0802452694231472,
321,8.366362402578321,-1.594909245634506,-0.10025862852369097,
322,8.343862148939802,-1.513571371511183,-0.1191834774417163,
323,8.3201665975414,-1.4309336779780963,-0.1371040808800494,
324,8.295272544416296,-1.3476956378892309,-0.1540999257702673,
325,8.269176941146368,-1.2645613122465797,-0.17024255591841014,
326,8.241876895723529,-1.1822332446117183,-0.18559525144036987,
327,8.213369673391965,-1.1014063902000057,-0.20021367909026566,
328,8.18365269747111,-1.0227623531173393,-0.21414680871833897,
329,8.15272355015925,-0.9469642864789759,-0.22743783169901305,
330,8.120579973317575,-0.874652916507805,-0.24012498989137548,
331,8.087219869234602,,-0.25224229219292676,
332,8.052641301370778,,-0.2638201221136445,
333,8.016842495083187,,-0.27488574881096317,
334,7.979821838330198,,-0.28546375594531165,
335,7.941577882355942,,-0.2955764018814361,
336,7.902109342354499,,-0.3052439230175653,
337,7.861415098113675,,-0.31448479013904623,
338,7.819494194638241,,-0.32331592596131836,
339,7.776345842752538,,-0.33175289054100815,
340,7.731969419682314,,-0.33981004000025944,
341,7.6863644696157065,,-0.34750066300256505,
342,7.639530704243244,,-0.35483709860354384,
343,7.591468003276769,,-0.3618308384430335,
344,7.542176414947186,,-0.3684926157153195,
345,7.491656156480928,,-0.37483248292702365,
346,7.43990761455504,,-0.38085988010656024,
347,7.386931345730801,,-0.38658369484865085,
348,7.332728076865778,,-0.39201231534905606,
349,7.277298705504227,,-0.39715367739804697,
350,7.220644300245754,,-0.4020153061479771,
351,7.162766101092159,,-0.4066043533441174,
352,7.103665519772372,,-0.4109276306035111,
353,7.043344140045405,,-0.4149916392398888,
354,6.981803717981245,,-0.4188025970603672,
355,6.919046182219621,,-0.4223664624991271,
356,6.855073634206562,,-0.42568895640239934,
357,6.789888348408685,,-0.42877558173619845,
358,6.7234927725051525,,-0.43163164145194405,
359,6.655889527557225,,-0.4342622547142832,
360,6.58708140815536,,-0.4366723716691646,
361,6.517071382543797,,-0.4388667869077656,
362,6.445862592722572,,-0.44085015176262454,
363,6.3734583545269095,,-0.4426269855557778,
364,6.29986215768395,,-0.4442016859044225,
365,6.225077665846763,,-0.4455785381772795,
366,6.149108716605596,,-0.4467617241841194,
367,6.071959321476334,,-0.4477553301716038,
368,5.993633665866117,,-0.4485633541904759,
369,5.914136109016091,,-0.4491897128920406,
370,5.833471183921261,,-0.4496382478056612,
371,5.751643597227403,,-0.44991273114354213,
372,5.6686582291050325,,-0.4500168711742709,
373,5.584520133100382,,-0.4499543172023551,
374,5.499234535963386,,-0.44972866418725305,
375,5.4128068374526475,,-0.4493434570320839,
376,5.3252426101173675,,-0.4488021945692646,
377,5.236547599056236,,-0.44810833326770994,
378,5.146727721653266,,-0.4472652906839054,
379,5.055789067290578,,-0.44627644867708965,
380,4.963737897038108,,-0.44514515640692653,
381,4.870580643320263,,-0.4438747331303888,
382,4.776323909559521,,-0.44246847081308543,
383,4.680974469796964,,-0.440929636568929,
384,4.584539268289782,,-0.4392614749408339,
385,4.487025419085727,,-0.43746721003405536,
386,4.388440205574561,,-0.43555004751279736,
387,4.288791080016492,,-0.4335131764698348,
388,4.188085663047634,,-0.43135977117809393,
389,4.086331743162503,,-0.4290929927324073,
390,3.9835372761735823,,-0.4267159905890004,
391,3.8797103846479852,,-0.4242319040096657,
392,3.7748593573212377,,-0.42164386341703214,
393,3.66899264848823,,-0.4189549916668375,
394,3.562118877371364,,-0.41616840524265286,
395,3.4542468274659397,,-0.4132872153780892,
396,3.3453854458628274,,-0.4103145291111274,
397,3.235543842548466,,-0.4072534502748593,
398,3.124731289682241,,-0.4041070804285962,
399,3.012957220851293,,-0.4008785197329964,
400,2.900231230302809,,-0.39757086777257816,
401,2.7865630721538617,,-0.39418722432871955,
402,2.671962659578845,,-0.3907306901059946,
403,2.5564400639745846,,-0.3872043674144615,
404,2.4400055141031745,,-0.38361136081029273,
405,2.322669395212623,,-0.37995477769692193,
406,2.2044422481353685,,-0.37623772888867746,
407,2.0853347683647483,,-0.3724633291386692,
408,1.9653578051094933,,-0.36863469763249923,
409,1.844522360326333,,-0.36475495844917133,
410,1.7228395877307912,,-0.3608272409903784,
411,1.60032079178626,,-0.35685468037914925,
412,1.4769774266714435,,-0.3528404178286342,
413,1.3528210952262574,,-0.3487876009815977,
414,1.2278635478762865,,-0.34469938422097013,
415,1.1021166815358934,,-0.3405789289515758,
416,0.9755925384900781,,-0.33642940385291015,
417,0.8483033052551956,,-0.3322539851025692,
418,0.7202613114186335,,-0.32805585656964703,
419,0.5914790284575612,,-0.32383820997709606,
420,0.46196906853686015,,-0.31960424503169454,
421,0.33174418328635114,,-0.31535716951987425,
422,0.20081726255743396,,-0.311100199367222,
423,0.06920133315926066,,-0.30683655865897724,
424,-0.06309044242543635,,-0.30256947961828917,
425,-0.19604476734473558,,-0.29830220253836426,
426,-0.32964821170200964,,-0.2940379756639139,
427,-0.46388721390036963,,-0.2897800550164843,
428,-0.5987480820069377,,-0.2855317041573042,
429,-0.7342169951368123,,-0.2812961938801918,
430,-0.8702800048565864,,-0.2770768018258016,
431,-1.0069230366072803,,-0.27287681200702935,
432,-1.1441318911465421,,-0.2686995142336947,
433,-1.281892246009972,,-0.26454820342264274,
434,-1.4201896569914205,,-0.26042617877709456,
435,-1.5590095596421096,,-0.25633674281637114,
436,-1.698337270788423,,-0.25228320023393536,
437,-1.8381579900682077,,-0.24826885655795555,
438,-1.9784568014854305,,-0.24429701658417385,
439,-2.119218674983025,,-0.24037098254562844,
440,-2.260428468033768,,-0.23649405197756207,
441,-2.402070927249015,,-0.23266951522844123,
442,-2.544130690005132,,-0.22890065255915595,
443,-2.686592286087445,,-0.22519073076185087,
444,-2.829440139351538,,-0.2215429992170582,
445,-2.972658569401724,,-0.21796068529236695,
446,-3.1162317932865085,,-0.21444698896714637,
447,-3.2601439272108617,,-0.2110050765450585,
448,-3.4043789882651243,,-0.20763807328824543,
449,-3.548920896170354,,-0.2043490547728818,
450,-3.6937534750399266,,-0.20114103672360661,
451,-3.838860455157206,,-0.19801696303206826,
452,-3.984225474769084,,-0.19497969159968123,
453,-4.129832081895198,,-0.19203197756309842,
454,-4.275663736152633,,-0.18917645335809952,
455,-4.421703810595906,,-0.18641560494728057,
456,-4.567935593572027,,-0.1837517433706682,
457,-4.714342290590446,,-0.18118697056479657,
458,-4.860907026207664,,-0.17872313811939236,
459,-5.007612845926314,,-0.17636179728034693,
460,-5.154442718108497,,-0.17410413803360678,
461,-5.30137953590316,,-0.17195091447561894,
462,-5.448406119187303,,-0.1699023528333604,
463,-5.595505216520803,,-0.16795803735655734,
464,-5.74265950711463,,-0.1661167677440075,
465,-5.88985160281224,,-0.16437637960436233,
466,-6.037064050083929,,-0.1627335164188932,
467,-6.184279332033906,,-0.1611833371580375,
468,-6.331479870419884,,-0.15971913746706257,
469,-6.478648027684935,,-0.1583318531711655,
470,-6.625766109001411,,-0.15700940113002004,
471,-6.7728163643266655,,-0.15573579150829034,
472,-6.919780990470371,,-0.15448991276443647,
473,-7.06664213317318,,-0.15324383814312018,
474,-7.213381889196505,,-0.1519604158616856,
